1419	37	1.2.1	οὐδὲ γὰρ περὶ τῆς τῶν πάντων φύσεως , ᾗπερ τῶν ἄλλων οἱ πλεῖστοι , διελέγετο σκοπῶν ὅπως ὁ καλούμενος ὑπὸ τῶν σοφιστῶν κόσμος ἔχει καὶ τίσιν ἀνάγκαις ἕκαστα γίγνεται τῶν οὐρανίων , ἀλλὰ καὶ τοὺς φροντίζοντας τὰ τοιαῦτα μωραίνοντας ἀπεδείκνυε .		It was avowedly against them that he set about collecting both his barbarian and his Greek troops.	['ἀλλά', 'γάρ']	2	['ἀλλὰ', 'γὰρ']	['AuxY', 'AuxY']
1420	601	1.10.16	οὐκοῦν , ἔφη ὁ Σωκράτης , καὶ τῷ γείτονι βούλῃ σὺ ἀρέσκειν , ἵνα σοι καὶ πῦρ ἐναύῃ , ὅταν τούτου δέῃ , καὶ ἀγαθοῦ τέ σοι γίγνηται συλλήπτωρ καί , ἄν τι σφαλλόμενος τύχῃς , εὐνοϊκῶς ἐγγύθεν βοηθῇ σοι ;		for they did not know that he was dead, but conjectured that he had either gone off in pursuit or pushed on to occupy some point.	['ἀγαθός']	1	['ἀγαθοῦ']	['ATR']
1429	72	1.2.10	ἐγὼ δ’ οἶμαι τοὺς φρόνησιν ἀσκοῦντας καὶ νομίζοντας ἱκανοὺς ἔσεσθαι τὰ συμφέροντα διδάσκειν τοὺς πολίτας ἥκιστα γίγνεσθαι βιαίους , εἰδότας ὅτι τῇ μὲν βίᾳ πρόσεισιν ἔχθραι καὶ κίνδυνοι , διὰ δὲ τοῦ πείθειν ἀκινδύνως τε καὶ μετὰ φιλίας τ- αὐτὰ γίγνεται .		There he remained three days.	['διά', 'μέν', 'κίνδυνος', 'φιλία']	4	['διὰ', 'μὲν', 'κίνδυνοι', 'φιλίας']	['AuxP', 'AuxY', 'CO', 'CO']
1434	339	1.5.16	ἐμοὶ μὲν οὖν ταῦτα λέγων οὐ μόνον τοὺς συνόντας ἐδόκει ποιεῖν ὁπότε ὑπὸ τῶν ἀνθρώπων ὁρῷντο , ἀπέχεσθαι τῶν ἀνοσίων τε καὶ ἀδίκων καὶ αἰσχρῶν , ἀλλὰ καὶ ὁπότε ἐν ἐρημίᾳ εἶεν , ἐπείπερ ἡγήσαιντο μηδὲν ἄν ποτε ὧν πράττοιεν θεοὺς διαλαθεῖν .		For as certainly as you come to fighting with one another, you may be sure that on this very day I shall be instantly cut to pieces and yourselves not long after me;	['οὐ', 'ἐν', 'μέν', 'ἀλλά', 'ἄνθρωπος']	5	['οὐ', 'ἐν', 'μὲν', 'ἀλλὰ', 'ἀνθρώπων']	['AuxZ', 'AuxP', 'AuxY', 'AuxY', 'OBJ']
1435	341	1.5.17	ὦ ἄνδρες , εἰ πολέμου ἡμῖν γενομένου βουλοίμεθα ἑλέσθαι ἄνδρα , ὑφ’ οὗ μάλιστ’ ἂν αὐτοὶ μὲν σῳζοίμεθα , τοὺς δὲ πολεμίους χειροίμεθα , ἆρ’ ὅντινα ἂν αἰσθανοίμεθα ἥττω γαστρὸς ἢ οἴνου ἢ ἀφροδισίων ἢ πόνου ἢ ὕπνου , τοῦτον ἂν αἱροίμεθα ;		On hearing these words Clearchus came to his senses.	['πόλεμος', 'μέν', 'πολέμιος']	3	['πολέμου', 'μὲν', 'πολεμίους']	['SBJ', 'AuxY', 'OBJ']
1436	512	1.9.3	φησὶ γὰρ Ἡρακλέα , ἐπεὶ ἐκ παίδων εἰς ἥβην ὡρμᾶτο , ἐν ᾗ οἱ νέοι ἤδη αὐτοκράτορες γιγνόμενοι δηλοῦσιν εἴτε τὴν δι’ ἀρετῆς ὁδὸν τρέψονται ἐπὶ τὸν βίον εἴτε τὴν διὰ κακίας , ἐξελθόντα εἰς ἡσυχίαν καθῆσθαι ἀποροῦντα ποτέραν τῶν ὁδῶν τράπηται ·		There one may learn discretion and self-control in full measure, and nothing that is base can be either heard or seen.	['ὁδός', 'διά', 'ἐν', 'εἰς', 'ἐκ', 'γάρ']	6	['ὁδὸν', 'δι’', 'ἐν', 'εἰς', 'ἐκ', 'γὰρ']	['OBJ', 'AuxP', 'AuxP', 'AuxP', 'AuxP', 'AuxY']
1443	277	1.4.18	οὐκ οἶσθ’ ὅτι τοῦτο τὸ θηρίον , ὃ καλοῦσι καλὸν καὶ ὡραῖον , τοσούτῳ δεινότερόν ἐστι τῶν φαλαγγίων , ὅσῳ ἐκεῖνα μὲν ἁψάμενα , τοῦτο δὲ οὐδ’ ἁπτόμενον , ἐάν τις αὐτὸ θεᾶται , ἐνίησί τι καὶ πάνυ πρόσωθεν τοιοῦτον ὥστε μαίνεσθαι ποιεῖν ;		It seemed, accordingly, that here was a divine intervention, and that the river had plainly retired before Cyrus because he was destined to be king.	['μέν', 'οὐ', 'καλός']	3	['μὲν', 'οὐκ', 'καλὸν']	['AuxY', 'AuxZ', 'OCOMP']
1444	448	1.8.5	τὸ δὲ εἶναι μὲν τὰς ἀναγκαιοτάτας πλείστας πράξεις τοῖς ἀνθρώποις ἐν ὑπαίθρῳ , οἷον τάς τε πολεμικὰς καὶ τὰς γεωργικὰς καὶ τῶν ἄλλων οὐ τὰς ἐλαχίστας , τοὺς δὲ πολλοὺς ἀγυμνάστως ἔχειν πρός τε ψύχη καὶ θάλπη οὐ δοκεῖ σοι πολλὴ ἀμέλεια εἶναι ;		As for the barbarians, Paphlagonian horsemen to the number of a thousand took station beside Clearchus on the right wing, as did the Greek peltasts, on the left was Ariaeus, Cyrus’ lieutenant, with the rest of the barbarian army,	['ἄνθρωπος', 'ἐν', 'μέν', 'οὐ']	4	['ἀνθρώποις', 'ἐν', 'μὲν', 'οὐ']	['ADV', 'AuxP', 'AuxY', 'AuxZ']
1445	494	1.8.23	ἀλλὰ γάρ , ὦ Σώκρατες , οἱ εἰς τὴν βασιλικὴν τέχνην παιδευόμενοι , ἣν δοκεῖς μοι σὺ νομίζειν εὐδαιμονίαν εἶναι , τί διαφέρουσι τῶν ἐξ ἀνάγκης κακοπαθούντων , εἴ γε πεινήσουσι καὶ διψήσουσι καὶ ῥιγώσουσι καὶ ἀγρυπνήσουσι καὶ τ- ἄλλα πάντα μοχθήσουσιν ἑκόντες ;		Since, then, there was no one in his front to give battle to him or to the troops drawn up before him, he proceeded to wheel round his line with the intention of encircling the enemy.	['ἐκ', 'γάρ', 'εἰς', 'ἀλλά']	4	['ἐξ', 'γάρ', 'εἰς', 'ἀλλὰ']	['AuxP', 'AuxY', 'AuxP', 'AuxY']
1450	115	1.2.20	τοιούτων δὲ συμβάντων αὐτοῖν , καὶ ὠγκωμένω μὲν ἐπὶ γένει , ἐπηρμένω δ’ ἐπὶ πλούτῳ , πεφυσημένω δ’ ἐπὶ δυνάμει , διατεθρυμμένω δὲ ὑπὸ πολλῶν ἀνθρώπων , ἐπὶ δὲ πᾶσι τούτοις διεφθαρμένω καὶ πολὺν χρόνον ἀπὸ Σωκράτους γεγονότε , τί θαυμαστὸν εἰ ὑπερηφάνω ἐγενέσθην ;		During that time Cyrus put to death a Persian named Megaphernes, who was a wearer of the royal purple, and another dignitary among his subordinates, on the charge that they were plotting against him.	['ἄνθρωπος', 'ἀπό', 'μέν']	3	['ἀνθρώπων', 'ἀπὸ', 'μὲν']	['OBJ', 'AuxP', 'AuxY']
1451	217	1.4.3	ἀλλ’ ἔφη δεῖν τοὺς μήτε λόγῳ μήτ’ ἔργῳ ὠφελίμους ὄντας μήτε στρατεύματι μήτε πόλει μήτε αὐτῷ τῷ δήμῳ , εἴ τι δέοι , βοηθεῖν ἱκανούς , ἄλλως τ’ ἐὰν πρὸς τούτῳ καὶ θρασεῖς ὦσι , πάντα τρόπον κωλύεσθαι , κἂν πάνυ πλούσιοι τυγχάνωσιν ὄντες .		It was at Issus also that the Greek mercenaries who had been in the service of Abrocomas—four hundred hoplites—joined Cyrus, after deserting Abrocomas, and so bore a share in his expedition against the King.	['ἀλλά', 'λόγος', 'ἔργον']	3	['ἀλλ’', 'λόγῳ', 'ἔργῳ']	['AuxY', 'ADV', 'CO']
1452	395	1.7.3	καὶ τὴν σοφίαν ὡσαύτως τοὺς μὲν ἀργυρίου τῷ βουλομένῳ πωλοῦντας σοφιστὰς ὥσπερ πόρνους ἀποκαλοῦσιν , ὅστις δὲ ὃν ἂν γνῷ εὐφυᾶ ὄντα διδάσκων ὅ τι ἂν ἔχῃ ἀγαθὸν φίλον ποιεῖται , τοῦτον νομίζομεν , ἃ τῷ καλῷ κ- ἀγαθῷ πολίτῃ προσήκει , ταῦτα ποιεῖν .		Be sure, therefore, to be men worthy of the freedom you possess, upon the possession of which I congratulate you.	['φίλος', 'ἀγαθός', 'μέν', 'καλός']	4	['φίλον', 'ἀγαθὸν', 'μὲν', 'καλῷ']	['OCOMP', 'ATR', 'AuxY', 'ATR']
1453	472	1.8.15	ἀλλ’ ἐγώ τοι , ἔφη ὁ Ἀρίστιππος , οὐδὲ εἰς τὴν δουλείαν ἐμαυτὸν τάττω , ἀλλ’ εἶναί τίς μοι δοκεῖ μέση τούτων ὁδός , ἣν πειρῶμαι βαδίζειν , οὔτε δι’ ἀρχῆς οὔτε διὰ δουλείας , ἀλλὰ δι’ ἐλευθερίας , ἥπερ μάλιστα πρὸς εὐδαιμονίαν ἄγει .		and Cyrus pulled up his horse and bade Xenophon tell everybody that the sacrificial victims and omens were all favourable.	['ἀρχή', 'ὁδός', 'διά', 'εἰς', 'ἀλλά']	5	['ἀρχῆς', 'ὁδός', 'δι’', 'εἰς', 'ἀλλ’']	['ADV', 'SBJ', 'AuxP', 'AuxP', 'AuxY']
1457	53	1.2.6	θαυμάζω οὖν ὅπως ποτὲ ἐπείσθησαν Ἀθηναῖοι Σωκράτην περὶ θεοὺς μὴ σωφρονεῖν , τὸν ἀσεβὲς μὲν οὐδέν ποτε περὶ τοὺς θεοὺς οὔτ’ εἰπόντα οὔτε πράξαντα , τοιαῦτα δὲ καὶ λέγοντα καὶ πράττοντα περὶ θεῶν οἷά τις ἂν καὶ λέγων καὶ πράττων εἴη τε καὶ νομίζοιτο εὐσεβέστατος .		After crossing the Maeander he marched through Phrygia one stage, a distance of eight parasangs, to Colossae, an inhabited city, prosperous and large.	['μέν']	1	['μὲν']	['AuxY']
1458	497	1.8.25	ὁ Σωκράτης ἔφη , οὐ δοκεῖ σοι τῶν τοιούτων διαφέρειν τὰ ἑκούσια τῶν ἀκουσίων , ᾗ ὁ μὲν ἑκὼν πεινῶν φάγοι ἂν ὁπότε βούλοιτο καὶ ὁ ἑκὼν διψῶν πίοι καὶ τ- ἄλλα ὡσαύτως , τῷ δ’ ἐξ ἀνάγκης ταῦτα πάσχοντι οὐκ ἔξεστιν ὁπόταν βούληται παύεσθαι ;		But when they turned to flight, Cyrus’ six hundred, setting out in pursuit, became scattered also, and only a very few were left about him, chiefly his so-called table companions.	['μέν', 'ἐκ', 'οὐ']	3	['μὲν', 'ἐξ', 'οὐ']	['AuxY', 'AuxP', 'AuxZ']
1472	481	1.8.18	ἀλλὰ νῦν οἱ μὲν πολιτευόμενοι ἐν ταῖς πατρίσι καὶ νόμους τίθενται , ἵνα μὴ ἀδικῶνται , καὶ φίλους πρὸς τοῖς ἀναγκαίοις καλουμένοις ἄλλους κτῶνται βοηθούς , καὶ ταῖς πόλεσιν ἐρύματα περιβάλλονται , καὶ ὅπλα κτῶνται οἷς ἀμυνοῦνται τοὺς ἀδικοῦντας , καὶ πρὸς τούτοις ἄλλους ἔξωθεν συμμάχους κατασκευάζονται ·		And when, as they proceeded, a part of the phalanx billowed out, those who were thus left behind began to run;	['ἀλλά', 'φίλος', 'ἐν', 'μέν']	4	['ἀλλὰ', 'φίλους', 'ἐν', 'μὲν']	['AuxY', 'OBJ', 'AuxP', 'AuxY']
1478	191	1.3.17	ἀλλὰ Σωκράτης γ’ , ἔφη ὁ κατήγορος , τοὺς πατέρας προπηλακίζειν ἐδίδασκε , πείθων μὲν τοὺς συνόντας αὐτῷ σοφωτέρους ποιεῖν τῶν πατέρων , φάσκων δὲ κατὰ νόμον ἐξεῖναι παρανοίας ἑλόντι καὶ τὸν πατέρα δῆσαι , τεκμηρίῳ τούτῳ χρώμενος , ὡς τὸν ἀμαθέστερον ὑπὸ τοῦ σοφωτέρου νόμιμον εἴη δεδέσθαι .		my choice would be, in going off without Cyrus’ consent, to go off without his knowledge.	['ἀλλά', 'μέν']	2	['ἀλλὰ', 'μὲν']	['AuxY', 'AuxY']
1479	419	1.7.11	γνοὺς γάρ τινα τῶν συνόντων ἀκολαστοτέρως ἔχοντα πρὸς τὰ τοιαῦτα , εἰπέ μοι , ἔφη , ὦ Ἀρίστιππε , εἰ δέοι σε παιδεύειν παραλαβόντα δύο τῶν νέων , τὸν μέν , ὅπως ἱκανὸς ἔσται ἄρχειν , τὸν δ’ , ὅπως μηδ’ ἀντιποιήσεται ἀρχῆς , πῶς ἂν ἑκάτερον παιδεύοις ;		besides, there was a troop of six thousand horsemen, under the command of Artagerses.	['ἀρχή', 'γάρ', 'μέν']	3	['ἀρχῆς', 'γάρ', 'μέν']	['OBJ', 'AuxY', 'AuxY']
1480	500	1.8.27	ἔτι δὲ αἱ μὲν ῥᾳδιουργίαι καὶ ἐκ τοῦ παραχρῆμα ἡδοναὶ οὔτε σώματι εὐεξίαν ἱκαναί εἰσιν ἐνεργάζεσθαι , ὥς φασιν οἱ γυμνασταί , οὔτε ψυχῇ ἐπιστήμην ἀξιόλογον οὐδεμίαν ἐμποιοῦσιν , αἱ δὲ διὰ καρτερίας ἐπιμέλειαι τῶν καλῶν τε κ- ἀγαθῶν ἔργων ἐξικνεῖσθαι ποιοῦσιν , ὥς φασιν οἱ ἀγαθοὶ ἄνδρες .		While Cyrus was delivering his stroke, however, some one hit him a hard blow under the eye with a javelin;	['ἀγαθός', 'διά', 'μέν', 'ἐκ', 'ἔργον', 'καλός']	6	['ἀγαθῶν', 'διὰ', 'μὲν', 'ἐκ', 'ἔργων', 'καλῶν']	['CO', 'AuxP', 'AuxY', 'AuxP', 'OBJ', 'ATR']
1487	195	1.3.18	ἀλλὰ Σωκράτης γε , ἔφη ὁ κατήγορος , οὐ μόνον τοὺς πατέρας ἀλλὰ καὶ τοὺς ἄλλους συγγενεῖς ἐποίει ἐν ἀτιμίᾳ εἶναι παρὰ τοῖς ἑαυτῷ συνοῦσι , λέγων ὡς οὔτε τοὺς κάμνοντας οὔτε τοὺς δικαζομένους οἱ συγγενεῖς ὠφελοῦσιν , ἀλλὰ τοὺς μὲν οἱ ἰατροί , τοὺς δὲ οἱ συνδικεῖν ἐπιστάμενοι .		and if his enterprise is like the sort of one in which he employed mercenaries before, I think that we also should follow him and not be more cowardly than those who went up with him on the former occasion.	['οὐ', 'ἐν', 'μέν', 'παρά', 'ἀλλά']	5	['οὐ', 'ἐν', 'μὲν', 'παρὰ', 'ἀλλὰ']	['AuxZ', 'AuxP', 'AuxY', 'AuxP', 'AuxY']
1488	396	1.7.3	ἐγὼ δ’ οὖν καὶ αὐτός , ὦ Ἀντιφῶν , ὥσπερ ἄλλος τις ἢ ἵππῳ ἀγαθῷ ἢ κυνὶ ἢ ὄρνιθι ἥδεται , οὕτω καὶ ἔτι μᾶλλον ἥδομαι φίλοις ἀγαθοῖς , καὶ ἐάν τι ἔχω ἀγαθόν , διδάσκω , καὶ ἄλλοις συνίστημι παρ’ ὧν ἂν ἡγῶμαι ὠφελήσεσθαί τι αὐτοὺς εἰς ἀρετήν ·		For you may be certain that freedom is the thing I should choose in preference to all that I have and many times more.	['φίλος', 'ἀγαθός', 'ἵππος', 'εἰς', 'παρά']	5	['φίλοις', 'ἀγαθῷ', 'ἵππῳ', 'εἰς', 'παρ’']	['OBJ', 'ATR', 'OBJ', 'AuxP', 'AuxP']
1489	519	1.9.6	ἐὰν δέ ποτε γένηταί τις ὑποψία σπάνεως ἀφ’ ὧν ἔσται ταῦτα , οὐ φόβος μή σε ἀγάγω ἐπὶ τὸ πονοῦντα καὶ ταλαιπωροῦντα τῷ σώματι καὶ τῇ ψυχῇ ταῦτα πορίζεσθαι , ἀλλ’ οἷς ἂν οἱ ἄλλοι ἐργάζωνται , τούτοις σὺ χρήσῃ , οὐδενὸς ἀπεχόμενος ὅθεν ἂν δυνατὸν ᾖ τι κερδᾶναι .		Furthermore, the man who was the first to come to his assistance he made an object of envy to many.	['ἀλλά', 'ἀπό', 'οὐ']	3	['ἀλλ’', 'ἀφ’', 'οὐ']	['AuxY', 'AuxP', 'AuxZ']
1490	547	1.9.22	τιμῶμαι δὲ μάλιστα πάντων καὶ παρὰ θεοῖς καὶ παρὰ ἀνθρώποις οἷς προσήκω , ἀγαπητὴ μὲν συνεργὸς τεχνίταις , πιστὴ δὲ φύλαξ οἴκων δεσπόταις , εὐμενὴς δὲ παραστάτις οἰκέταις , ἀγαθὴ δὲ συλλήπτρια τῶν ἐν εἰρήνῃ πόνων , βεβαία δὲ τῶν ἐν πολέμῳ σύμμαχος ἔργων , ἀρίστη δὲ φιλίας κοινωνός .		Again, he received more gifts, I presume, than any other one man, and for many reasons;	['ἀγαθός', 'ἐν', 'μέν', 'φιλία', 'πόλεμος', 'ἔργον', 'ἄνθρωπος', 'παρά']	8	['ἀγαθὴ', 'ἐν', 'μὲν', 'φιλίας', 'πολέμῳ', 'ἔργων', 'ἀνθρώποις', 'παρὰ']	['ATR', 'AuxP', 'AuxY', 'ATR', 'ATR', 'ATR', 'CO', 'AuxP']
1491	596	1.10.14	καὶ ὁ Σωκράτης , οὐκοῦν , ἔφη , σὺ ταύτην , εὔνουν τέ σοι οὖσαν καὶ ἐπιμελομένην ὡς μάλιστα δύναται κάμνοντος ὅπως ὑγιάνῃς τε καὶ ὅπως τῶν ἐπιτηδείων μηδενὸς ἐνδεὴς ἔσει , καὶ πρὸς τούτοις πολλὰ τοῖς θεοῖς εὐχομένην ἀγαθὰ ὑπὲρ σοῦ καὶ εὐχὰς ἀποδιδοῦσαν , χαλεπὴν εἶναι φής ;		Clearchus, accordingly, did not lead the army up the hill, but halted at its foot and sent Lycius the Syracusan and another man to the summit, directing them to observe what was beyond the hill and report back to him.	['ἀγαθός', 'ἐπιτήδειος']	2	['ἀγαθὰ', 'ἐπιτηδείων']	['OBJ', 'ATR']
1501	29	1.1.9	δαιμονᾶν δὲ καὶ τοὺς μαντευομένους ἃ τοῖς ἀνθρώποις ἔδωκαν οἱ θεοὶ μαθοῦσι διακρίνειν ( οἷον εἴ τις ἐπερωτῴη πότερον ἐπιστάμενον ἡνιοχεῖν ἐπὶ ζεῦγος λαβεῖν κρεῖττον ἢ μὴ ἐπιστάμενον , ἢ πότερον ἐπιστάμενον κυβερνᾶν ἐπὶ τὴν ναῦν κρεῖττον λαβεῖν ἢ μὴ ἐπιστάμενον ) , ἢ ἃ ἔξεστιν ἀριθμήσαντας ἢ μετρήσαντας ἢ στήσαντας εἰδέναι ·		So it was that this army also was being secretly maintained for Cyrus.	['ἄνθρωπος']	1	['ἀνθρώποις']	['OBJ']
1502	483	1.8.18	σὺ δὲ οὐδὲν μὲν τούτων ἔχων , ἐν δὲ ταῖς ὁδοῖς , ἔνθα πλεῖστοι ἀδικοῦνται , πολὺν χρόνον διατρίβων , εἰς ὁποίαν δ’ ἂν πόλιν ἀφίκῃ , τῶν πολιτῶν πάντων ἥττων ὤν , καὶ τοιοῦτος , οἵοις μάλιστα ἐπιτίθενται οἱ βουλόμενοι ἀδικεῖν , ὅμως διὰ τὸ ξένος εἶναι οὐκ ἂν οἴει ἀδικηθῆναι ;		It is also reported that some of them clashed their shields against their spears, thereby frightening the enemy’s horses.	['οὐ', 'ὁδός', 'διά', 'ἐν', 'εἰς', 'μέν']	6	['οὐκ', 'ὁδοῖς', 'διὰ', 'ἐν', 'εἰς', 'μὲν']	['AuxZ', 'ADV', 'AuxP', 'AuxP', 'AuxP', 'AuxY']
1506	126	1.2.23	Κριτίαν μὲν τοίνυν αἰσθανόμενος ἐρῶντα Εὐθυδήμου καὶ πειρῶντα χρῆσθαι , καθάπερ οἱ πρὸς τ- ἀφροδίσια τῶν σωμάτων ἀπολαύοντες , ἀπέτρεπε φάσκων ἀνελεύθερόν τε εἶναι καὶ οὐ πρέπον ἀνδρὶ καλῷ κ- ἀγαθῷ τὸν ἐρώμενον , ᾧ βούλεται πολλοῦ ἄξιος φαίνεσθαι , προσαιτεῖν ὥσπερ τοὺς πτωχοὺς ἱκετεύοντα καὶ δεόμενον προσδοῦναι , καὶ ταῦτα μηδενὸς ἀγαθοῦ .		Through the middle of the city flows a river named the Cydnus, two plethra in width.	['ἀγαθός', 'οὐ', 'μέν', 'ἄξιος', 'καλός']	5	['ἀγαθῷ', 'οὐ', 'μὲν', 'ἄξιος', 'καλῷ']	['CO', 'AuxZ', 'AuxY', 'PNOM', 'ATR']
1507	609	1.10.19	σὺ οὖν , ὦ παῖ , ἐὰν σωφρονῇς , τοὺς μὲν θεοὺς παραιτήσῃ συγγνώμονάς σοι εἶναι , εἴ τι παρημέληκας τῆς μητρός , μή σε καὶ οὗτοι νομίσαντες ἀχάριστον εἶναι οὐκ ἐθελήσωσιν εὖ ποιεῖν , τοὺς δὲ ἀνθρώπους φυλάξῃ μή σε αἰσθόμενοι τῶν γονέων ἀμελοῦντα πάντες ἀτιμάσωσιν , εἶτα ἐν ἐρημίᾳ φίλων ἀναφανῇς .		For the King had appeared before the time when the army was to halt for breakfast.	['φίλος', 'οὐ', 'ἐν', 'μέν', 'ἄνθρωπος']	5	['φίλων', 'οὐκ', 'ἐν', 'μὲν', 'ἀνθρώπους']	['ATR', 'AuxZ', 'AuxP', 'AuxY', 'OBJ']
1512	189	1.3.16	ἀλλὰ Κρίτων τε Σωκράτους ἦν ὁμιλητὴς καὶ Χαιρεφῶν καὶ Χαιρεκράτης καὶ Ἑρμογένης καὶ Σιμμίας καὶ Κέβης καὶ Φαιδώνδας καὶ ἄλλοι , οἳ ἐκείνῳ συνῆσαν , οὐχ ἵνα δημηγορικοὶ ἢ δικανικοὶ γένοιντο , ἀλλ’ ἵνα καλοί τε κ- ἀγαθοὶ γενόμενοι καὶ οἴκῳ καὶ οἰκέταις καὶ οἰκείοις καὶ φίλοις καὶ πόλει καὶ πολίταις δύναιντο καλῶς χρῆσθαι .		Indeed, if we propose to trust the guide that Cyrus gives us, what is to hinder us from directing Cyrus also to occupy the heights for us in advance?	['φίλος', 'ἀγαθός', 'οὐ', 'ἀλλά', 'καλός']	5	['φίλοις', 'ἀγαθοὶ', 'οὐχ', 'ἀλλὰ', 'καλοί']	['CO', 'CO', 'AuxZ', 'AuxY', 'PNOM']
1513	524	1.9.9	καὶ ἐγὼ ἥκω πρὸς σέ , ὦ Ἡράκλεις , εἰδυῖα τοὺς γεννήσαντάς σε καὶ τὴν φύσιν τὴν σὴν ἐν τῇ παιδείᾳ καταμαθοῦσα , ἐξ ὧν ἐλπίζω , εἰ τὴν πρὸς ἐμὲ ὁδὸν τράποιο , σφόδρ’ ἄν σε τῶν καλῶν καὶ σεμνῶν ἀγαθὸν ἐργάτην γενέσθαι καὶ ἐμὲ ἔτι πολὺ ἐντιμοτέραν καὶ ἐπ’ ἀγαθοῖς διαπρεπεστέραν φανῆναι .		The reason why the Milesians feared him was, that he would not prove false to the exiles from their city.	['ἀγαθός', 'ὁδός', 'ἐν', 'ἐκ', 'καλός']	5	['ἀγαθὸν', 'ὁδὸν', 'ἐν', 'ἐξ', 'καλῶν']	['ATR', 'OBJ', 'AuxP', 'AuxP', 'ATR']
1517	42	1.2.2	τῶν τε περὶ τῆς τῶν πάντων φύσεως μεριμνώντων τοῖς μὲν δοκεῖν ἓν μόνον τὸ ὂν εἶναι , τοῖς δ’ ἄπειρα τὸ πλῆθος , καὶ τοῖς μὲν ἀεὶ πάντα κινεῖσθαι , τοῖς δ’ οὐδὲν ἄν ποτε κινηθῆναι , καὶ τοῖς μὲν πάντα γίγνεσθαί τε καὶ ἀπόλλυσθαι , τοῖς δὲ οὔτ’ ἂν γενέσθαι ποτὲ οὐδὲν οὔτε ἀπολεῖσθαι .		For they trusted him.	['μέν']	1	['μὲν']	['AuxY']
1518	54	1.2.6	θαυμαστὸν δὲ φαίνεταί μοι καὶ τὸ πεισθῆναί τινας ὡς Σωκράτης τοὺς νέους διέφθειρεν , ὃς πρὸς τοῖς εἰρημένοις πρῶτον μὲν ἀφροδισίων καὶ γαστρὸς πάντων ἀνθρώπων ἐγκρατέστατος ἦν , εἶτα πρὸς χειμῶνα καὶ θέρος καὶ πάντας πόνους καρτερικώτατος , ἔτι δὲ πρὸς τὸ μετρίων δεῖσθαι πεπαιδευμένος οὕτως , ὥστε πάνυ μικρὰ κεκτημένος πάνυ ῥᾳδίως ἔχειν ἀρκοῦντα .		There he remained seven days;	['ἄνθρωπος', 'μέν', 'μικρός']	3	['ἀνθρώπων', 'μὲν', 'μικρὰ']	['CO', 'AuxY', 'OBJ']
1519	70	1.2.9	ἀλλὰ νὴ Δία , ὁ κατήγορος ἔφη , ὑπερορᾶν ἐποίει τῶν καθεστώτων νόμων τοὺς συνόντας , λέγων ὡς μῶρον εἴη τοὺς μὲν τῆς πόλεως ἄρχοντας ἀπὸ κυάμου καθιστάναι , κυβερνήτῃ δὲ μηδένα θέλειν χρῆσθαι κυαμευτῷ μηδὲ τέκτονι μηδ’ αὐλητῇ μηδ’ ἐπ’ ἄλλα τοιαῦτα , ἃ πολλῷ ἐλάττονας βλάβας ἁμαρτανόμενα ποιεῖ τῶν περὶ τὴν πόλιν ἁμαρτανομένων ·		And here Cyrus held a review and made an enumeration of the Greeks in the park, and they amounted all told to eleven thousand hoplites and about two thousand peltasts.	['ἀλλά', 'ἀπό', 'μέν']	3	['ἀλλὰ', 'ἀπὸ', 'μὲν']	['AuxY', 'AuxP', 'AuxY']
1520	518	1.9.6	πρῶτον μὲν γὰρ οὐ πολέμων οὐδὲ πραγμάτων φροντιεῖς , ἀλλὰ σκοπούμενος διέσῃ τί ἂν κεχαρισμένον ἢ σιτίον ἢ ποτὸν εὕροις , ἢ τί ἂν ἰδὼν ἢ ἀκούσας τερφθείης ἢ τίνων ὀσφραινόμενος ἢ ἁπτόμενος , τίσι δὲ παιδικοῖς ὁμιλῶν μάλιστ’ ἂν εὐφρανθείης , καὶ πῶς ἂν μαλακώτατα καθεύδοις , καὶ πῶς ἂν ἀπονώτατα τούτων πάντων τυγχάνοις .		On one occasion, when a bear charged upon him, he did not take to flight, but grappled with her and was dragged from his horse; he received some injuries, the scars of which he retained, but in the end he killed the bear.	['οὐ', 'μέν', 'πόλεμος', 'γάρ', 'ἀλλά']	5	['οὐ', 'μὲν', 'πολέμων', 'γὰρ', 'ἀλλὰ']	['AuxZ', 'AuxY', 'OBJ', 'AuxY', 'AuxY']
1521	544	1.9.19	οἳ νέοι μὲν ὄντες τοῖς σώμασιν ἀδύνατοί εἰσι , πρεσβύτεροι δὲ γενόμενοι ταῖς ψυχαῖς ἀνόητοι , ἀπόνως μὲν λιπαροὶ διὰ νεότητος τρεφόμενοι , ἐπιπόνως δὲ αὐχμηροὶ διὰ γήρως περῶντες , τοῖς μὲν πεπραγμένοις αἰσχυνόμενοι , τοῖς δὲ πραττομένοις βαρυνόμενοι , τὰ μὲν ἡδέα ἐν τῇ νεότητι διαδραμόντες , τὰ δὲ χαλεπὰ εἰς τὸ γῆρας ἀποθέμενοι .		for it was clear that he did not envy those who were frankly and openly rich, but strove to make use of the possessions of such as tried to conceal their wealth.	['διά', 'ἐν', 'εἰς', 'μέν']	4	['διὰ', 'ἐν', 'εἰς', 'μὲν']	['AuxP', 'AuxP', 'AuxP', 'AuxY']
